date,admin2,distance_travelled,urban,poverty
1-Jun,COUNTRY.1.,8.465,1,8
1-Jun,COUNTRY.1.,0.339,1,8
1-Jun,-1,0.353,-1,-1
1-Jun,COUNTRY.1.,33.023,1,8
1-Jun,COUNTRY.1.,6.946,1,8
1-Jun,COUNTRY.1.,2.432,1,8
1-Jun,COUNTRY.2.,0,0,8
1-Jun,COUNTRY.1.,14.719,1,8
1-Jun,COUNTRY.1.,43.64,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.7.,3.407,1,6
1-Jun,-1,0.568,-1,-1
1-Jun,COUNTRY.1.,1.191,1,8
1-Jun,COUNTRY.1.,0.563,0,8
1-Jun,-1,5.407,-1,-1
1-Jun,COUNTRY.1.,33.07,1,8
1-Jun,COUNTRY.5.,2.11,1,6
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.1.,9.187,1,8
1-Jun,COUNTRY.1.,42.009,1,8
1-Jun,COUNTRY.1.,1.279,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,0,1,8
1-Jun,-1,4.568,-1,-1
1-Jun,COUNTRY.1.,1.019,1,8
1-Jun,COUNTRY.1.,1.125,1,8
1-Jun,-1,21.797,-1,-1
1-Jun,COUNTRY.11.,22.692,1,8
1-Jun,-1,0,-1,-1
1-Jun,-1,3.804,-1,-1
1-Jun,-1,6.592,-1,-1
1-Jun,COUNTRY.1.,2.215,1,8
1-Jun,COUNTRY.1.,11.664,1,8
1-Jun,COUNTRY.1.,21.13,1,8
1-Jun,COUNTRY.1.,7.589,1,8
1-Jun,COUNTRY.1.,17.335,1,8
1-Jun,COUNTRY.3.,28.919,0,5
1-Jun,COUNTRY.1.,12.968,1,8
1-Jun,COUNTRY.8.,51.288,1,7
1-Jun,COUNTRY.1.,0.313,1,8
1-Jun,COUNTRY.12.,5.009,1,5
1-Jun,COUNTRY.1.,2.969,1,8
1-Jun,COUNTRY.1.,1.051,1,8
1-Jun,COUNTRY.1.,0.108,1,8
1-Jun,COUNTRY.1.,167.056,-1,7
1-Jun,COUNTRY.1.,10.865,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,14.914,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.13.,0.003,1,7
1-Jun,COUNTRY.1.,3.602,1,8
1-Jun,COUNTRY.8.,261.845,1,7
1-Jun,COUNTRY.1.,5.165,1,8
1-Jun,COUNTRY.1.,18.066,1,8
1-Jun,COUNTRY.1.,0.394,1,8
1-Jun,-1,9.816,-1,-1
1-Jun,COUNTRY.1.,81.441,1,8
1-Jun,COUNTRY.1.,1.843,1,8
1-Jun,-1,0.473,-1,-1
1-Jun,COUNTRY.1.,3.002,1,8
1-Jun,COUNTRY.9.,3.777,1,7
1-Jun,-1,1.242,-1,-1
1-Jun,-1,28.348,-1,-1
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,-1,0.811,-1,-1
1-Jun,-1,0.16,-1,-1
1-Jun,COUNTRY.1.,21.695,1,8
1-Jun,COUNTRY.1.,0.384,1,8
1-Jun,COUNTRY.7.,247.632,1,7
1-Jun,COUNTRY.1.,4.466,1,8
1-Jun,COUNTRY.1.,2.903,1,8
1-Jun,COUNTRY.2.,15.66,1,7
1-Jun,COUNTRY.1.,17.149,1,8
1-Jun,COUNTRY.1.,0.942,1,8
1-Jun,COUNTRY.1.,24.344,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.1.,12.596,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,-1,0.906,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,29.601,1,8
1-Jun,COUNTRY.1.,1.185,1,8
1-Jun,COUNTRY.1.,8.382,1,8
1-Jun,COUNTRY.1.,1.242,1,8
1-Jun,-1,10.701,-1,-1
1-Jun,COUNTRY.1.,10.325,1,8
1-Jun,-1,0.4,-1,-1
1-Jun,COUNTRY.1.,0.213,1,8
1-Jun,COUNTRY.1.,7.77,1,8
1-Jun,-1,0,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,29.248,1,8
1-Jun,COUNTRY.1.,1.589,1,8
1-Jun,COUNTRY.1.,61.341,1,8
1-Jun,COUNTRY.1.,5.295,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,0.612,1,8
1-Jun,COUNTRY.3.,0.06,0,
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.9.,0.044,1,7
1-Jun,COUNTRY.8.,0,1,8
1-Jun,COUNTRY.11.,34.954,1,8
1-Jun,COUNTRY.1.,36.595,1,8
1-Jun,COUNTRY.14.,1.709,1,7
1-Jun,COUNTRY.1.,2.595,1,8
1-Jun,COUNTRY.6.,0.531,1,6
1-Jun,-1,5.44,-1,-1
1-Jun,COUNTRY.1.,13.454,1,8
1-Jun,COUNTRY.1.,0.902,1,8
1-Jun,-1,0,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.11.,4.56,1,7
1-Jun,COUNTRY.1.,1.137,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,-1,50.754,-1,-1
1-Jun,COUNTRY.1.,28.162,1,8
1-Jun,COUNTRY.1.,10.978,1,8
1-Jun,COUNTRY.1.,16.19,1,8
1-Jun,COUNTRY.1.,0.821,1,8
1-Jun,COUNTRY.2.,7.408,1,8
1-Jun,COUNTRY.1.,3.407,1,8
1-Jun,COUNTRY.1.,100.834,1,6
1-Jun,COUNTRY.1.,4.983,1,8
1-Jun,COUNTRY.1.,0.764,1,8
1-Jun,COUNTRY.1.,33.194,1,8
1-Jun,COUNTRY.1.,43.309,1,8
1-Jun,COUNTRY.1.,11.295,1,8
1-Jun,COUNTRY.1.,13.385,1,8
1-Jun,COUNTRY.1.,1.043,1,8
1-Jun,COUNTRY.1.,0.881,1,8
1-Jun,COUNTRY.1.,1.606,1,8
1-Jun,COUNTRY.14.,565.458,1,7
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,63.016,1,8
1-Jun,COUNTRY.1.,42.751,1,8
1-Jun,COUNTRY.2.,2.371,1,8
1-Jun,COUNTRY.13.,0.35,1,7
1-Jun,COUNTRY.1.,0.044,1,8
1-Jun,COUNTRY.1.,90.724,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.1.,1.087,1,8
1-Jun,COUNTRY.1.,1.756,1,8
1-Jun,COUNTRY.1.,2.36,1,8
1-Jun,COUNTRY.1.,0.021,0,7
1-Jun,COUNTRY.1.,31.69,1,8
1-Jun,COUNTRY.1.,20.923,1,8
1-Jun,COUNTRY.2.,99.793,0,6
1-Jun,-1,26.03,-1,-1
1-Jun,COUNTRY.1.,0,1,8
1-Jun,-1,32.984,-1,-1
1-Jun,COUNTRY.1.,26.337,1,8
1-Jun,COUNTRY.10.,0.006,1,8
1-Jun,COUNTRY.10.,8.001,1,8
1-Jun,COUNTRY.11.,2.533,1,7
1-Jun,COUNTRY.1.,1.478,1,8
1-Jun,COUNTRY.2.,1.989,1,7
1-Jun,COUNTRY.1.,0.48,0,7
1-Jun,COUNTRY.1.,5.875,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,316.052,1,8
1-Jun,-1,1.265,-1,-1
1-Jun,-1,4.54,-1,-1
1-Jun,COUNTRY.1.,13.126,1,8
1-Jun,COUNTRY.1.,5.879,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.1.,2.623,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,45.296,1,8
1-Jun,-1,3.946,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,-1,1.216,-1,-1
1-Jun,-1,2.56,-1,-1
1-Jun,COUNTRY.1.,12.64,1,8
1-Jun,COUNTRY.1.,7.332,1,8
1-Jun,COUNTRY.1.,37.101,1,8
1-Jun,COUNTRY.1.,46.509,0,6
1-Jun,-1,292.562,-1,-1
1-Jun,COUNTRY.1.,0,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,9.105,1,8
1-Jun,COUNTRY.7.,2.155,0,6
1-Jun,COUNTRY.13.,7.074,1,7
1-Jun,COUNTRY.7.,3.781,1,6
1-Jun,-1,0,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.4.,22.92,1,7
1-Jun,COUNTRY.3.,0.121,1,6
1-Jun,COUNTRY.1.,14.406,1,8
1-Jun,COUNTRY.3.,33.837,1,7
1-Jun,COUNTRY.1.,108.717,1,8
1-Jun,COUNTRY.2.,0.518,1,6
1-Jun,COUNTRY.1.,6.082,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.5.,16.648,0,7
1-Jun,COUNTRY.2.,3.222,1,7
1-Jun,COUNTRY.1.,6.956,1,8
1-Jun,COUNTRY.1.,6.729,1,8
1-Jun,COUNTRY.1.,12.599,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,2.185,1,8
1-Jun,-1,3.515,-1,-1
1-Jun,COUNTRY.1.,15.25,1,8
1-Jun,COUNTRY.13.,518.986,1,8
1-Jun,COUNTRY.1.,4.558,1,8
1-Jun,COUNTRY.1.,12.411,1,8
1-Jun,COUNTRY.1.,0.031,1,8
1-Jun,-1,0.302,-1,-1
1-Jun,COUNTRY.1.,12.974,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,-1,0.291,-1,-1
1-Jun,-1,0.823,-1,-1
1-Jun,COUNTRY.1.,17.825,1,8
1-Jun,-1,2.231,-1,-1
1-Jun,COUNTRY.1.,33.695,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.1.,7.2,1,8
1-Jun,COUNTRY.1.,0.514,1,8
1-Jun,COUNTRY.1.,94.223,1,8
1-Jun,COUNTRY.1.,39.592,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,5.52,1,8
1-Jun,-1,3.373,-1,-1
1-Jun,COUNTRY.1.,2.299,1,8
1-Jun,-1,1.302,-1,-1
1-Jun,-1,0.391,-1,-1
1-Jun,COUNTRY.3.,45.558,1,8
1-Jun,COUNTRY.1.,7.823,1,8
1-Jun,COUNTRY.1.,16.117,1,8
1-Jun,-1,0.197,-1,-1
1-Jun,COUNTRY.1.,30.301,1,8
1-Jun,COUNTRY.9.,2.042,1,7
1-Jun,COUNTRY.1.,27.332,1,8
1-Jun,COUNTRY.1.,2.7,1,8
1-Jun,COUNTRY.1.,2.535,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,23.757,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.3.,87.437,0,6
1-Jun,COUNTRY.1.,2.5,1,8
1-Jun,COUNTRY.1.,17.95,1,8
1-Jun,COUNTRY.3.,32.441,1,8
1-Jun,COUNTRY.1.,0.338,1,8
1-Jun,-1,34.377,-1,-1
1-Jun,-1,20.145,-1,-1
1-Jun,COUNTRY.3.,11.239,1,6
1-Jun,COUNTRY.1.,0.006,1,8
1-Jun,COUNTRY.1.,12.963,1,8
1-Jun,COUNTRY.1.,81.952,1,8
1-Jun,COUNTRY.1.,0.921,1,8
1-Jun,COUNTRY.1.,0.601,1,8
1-Jun,COUNTRY.1.,0,1,7
1-Jun,COUNTRY.1.,1.295,1,8
1-Jun,-1,2.746,-1,-1
1-Jun,COUNTRY.1.,20.293,1,8
1-Jun,COUNTRY.1.,0.179,1,8
1-Jun,COUNTRY.5.,7.285,1,7
1-Jun,COUNTRY.13.,50.959,0,7
1-Jun,COUNTRY.1.,17.29,1,8
1-Jun,COUNTRY.1.,6.295,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.1.,1.773,1,8
1-Jun,COUNTRY.1.,0.627,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.3.,1.142,1,7
1-Jun,COUNTRY.1.,0.723,1,8
1-Jun,-1,9.152,-1,-1
1-Jun,COUNTRY.1.,4.088,1,8
1-Jun,COUNTRY.1.,44.355,1,8
1-Jun,COUNTRY.1.,23.438,1,8
1-Jun,COUNTRY.1.,5.311,1,8
1-Jun,COUNTRY.3.,12.772,1,7
1-Jun,-1,9.22,-1,-1
1-Jun,COUNTRY.1.,0.791,1,8
1-Jun,COUNTRY.1.,44.232,1,8
1-Jun,COUNTRY.7.,3.934,0,7
1-Jun,COUNTRY.1.,2.429,1,8
1-Jun,-1,0.853,-1,-1
1-Jun,COUNTRY.1.,16.46,1,8
1-Jun,COUNTRY.12.,5.331,1,8
1-Jun,COUNTRY.9.,0.001,1,7
1-Jun,COUNTRY.11.,238.907,1,7
1-Jun,COUNTRY.1.,50.627,1,8
1-Jun,COUNTRY.1.,7.668,1,8
1-Jun,-1,78.137,-1,-1
1-Jun,COUNTRY.1.,25.756,1,8
1-Jun,COUNTRY.1.,90.346,1,8
1-Jun,COUNTRY.11.,1.05,1,8
1-Jun,-1,0,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.3.,4.753,1,8
1-Jun,COUNTRY.1.,26.442,1,8
1-Jun,COUNTRY.1.,42.706,1,8
1-Jun,COUNTRY.11.,4.613,0,7
1-Jun,COUNTRY.1.,1.529,1,8
1-Jun,COUNTRY.1.,1.546,1,8
1-Jun,COUNTRY.1.,40.398,1,8
1-Jun,COUNTRY.1.,0.16,1,8
1-Jun,-1,2.928,-1,-1
1-Jun,-1,13.184,-1,-1
1-Jun,-1,8.768,-1,-1
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.1.,14.746,1,8
1-Jun,-1,3.197,-1,-1
1-Jun,COUNTRY.8.,1.534,0,7
1-Jun,COUNTRY.1.,28.78,1,8
1-Jun,COUNTRY.3.,5.908,1,7
1-Jun,-1,4.627,-1,-1
1-Jun,COUNTRY.1.,171.246,1,8
1-Jun,COUNTRY.3.,177.595,0,6
1-Jun,COUNTRY.1.,15.905,1,8
1-Jun,COUNTRY.7.,13.938,1,6
1-Jun,-1,2.203,-1,-1
1-Jun,COUNTRY.9.,4.32,1,7
1-Jun,COUNTRY.13.,0.082,1,7
1-Jun,-1,0.224,-1,-1
1-Jun,COUNTRY.1.,60.936,1,8
1-Jun,COUNTRY.1.,5.893,1,8
1-Jun,COUNTRY.10.,0.084,1,5
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,44.788,1,8
1-Jun,COUNTRY.1.,1.024,1,8
1-Jun,-1,29.598,-1,-1
1-Jun,COUNTRY.10.,5.978,1,8
1-Jun,-1,0,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,27.053,1,8
1-Jun,COUNTRY.1.,0.623,1,8
1-Jun,-1,25.664,-1,-1
1-Jun,COUNTRY.1.,54.85,1,8
1-Jun,COUNTRY.1.,14.759,1,8
1-Jun,COUNTRY.1.,2.201,1,8
1-Jun,COUNTRY.1.,18.029,1,8
1-Jun,COUNTRY.1.,12.254,1,8
1-Jun,COUNTRY.1.,7.143,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,13.48,1,8
1-Jun,COUNTRY.8.,25.605,1,7
1-Jun,COUNTRY.3.,11.621,1,7
1-Jun,COUNTRY.1.,2.444,1,8
1-Jun,-1,0.047,-1,-1
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.1.,189.927,1,8
1-Jun,COUNTRY.1.,25.478,1,8
1-Jun,-1,32.091,-1,-1
1-Jun,COUNTRY.1.,0.925,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,143.409,1,8
1-Jun,COUNTRY.1.,12.495,1,8
1-Jun,COUNTRY.8.,0,1,7
1-Jun,-1,3.276,-1,-1
1-Jun,COUNTRY.1.,0.339,1,8
1-Jun,COUNTRY.1.,4.655,1,8
1-Jun,COUNTRY.1.,34.102,1,8
1-Jun,COUNTRY.1.,63.407,1,8
1-Jun,COUNTRY.7.,0.704,0,6
1-Jun,COUNTRY.1.,0,1,8
1-Jun,-1,0.548,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,48.183,1,8
1-Jun,-1,38.621,-1,-1
1-Jun,COUNTRY.13.,0.069,1,8
1-Jun,-1,3.715,-1,-1
1-Jun,COUNTRY.7.,3.267,1,7
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,19.717,1,8
1-Jun,-1,0.242,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.3.,40.98,1,8
1-Jun,COUNTRY.1.,62.438,1,8
1-Jun,COUNTRY.6.,103.311,1,7
1-Jun,COUNTRY.1.,12.924,1,8
1-Jun,-1,26.482,-1,-1
1-Jun,COUNTRY.1.,1.504,1,8
1-Jun,COUNTRY.1.,74.025,1,8
1-Jun,COUNTRY.1.,11.165,1,8
1-Jun,COUNTRY.3.,13.389,1,8
1-Jun,COUNTRY.11.,9.422,1,6
1-Jun,COUNTRY.1.,9.844,1,8
1-Jun,,0.564,1,8
1-Jun,COUNTRY.8.,130.324,1,7
1-Jun,COUNTRY.2.,0.289,0,6
1-Jun,-1,3.084,-1,-1
1-Jun,COUNTRY.1.,1.229,1,8
1-Jun,COUNTRY.1.,2.503,1,8
1-Jun,-1,15.25,-1,-1
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.5.,7.768,1,7
1-Jun,COUNTRY.1.,115.088,1,8
1-Jun,COUNTRY.13.,0,1,8
1-Jun,COUNTRY.1.,16.298,1,8
1-Jun,COUNTRY.1.,52.689,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,7.279,1,8
1-Jun,COUNTRY.1.,22.707,1,8
1-Jun,COUNTRY.1.,13.535,1,8
1-Jun,COUNTRY.1.,0.088,1,8
1-Jun,COUNTRY.1.,35.051,1,8
1-Jun,COUNTRY.1.,5.975,1,8
1-Jun,COUNTRY.3.,0.003,1,7
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.6.,86.85,1,6
1-Jun,COUNTRY.1.,12.449,1,8
1-Jun,COUNTRY.1.,28.933,1,8
1-Jun,-1,2.967,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,-1,0.252,-1,-1
1-Jun,COUNTRY.1.,0.321,1,8
1-Jun,-1,49.847,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,-1,12.636,-1,-1
1-Jun,COUNTRY.1.,16.549,1,8
1-Jun,COUNTRY.1.,0.523,1,8
1-Jun,-1,25.568,-1,-1
1-Jun,-1,9.086,-1,-1
1-Jun,-1,4.866,-1,-1
1-Jun,COUNTRY.1.,6.904,1,8
1-Jun,COUNTRY.1.,0.026,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,103.226,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,17.506,1,8
1-Jun,-1,221.853,-1,-1
1-Jun,-1,86.235,-1,-1
1-Jun,COUNTRY.1.,75.136,1,8
1-Jun,COUNTRY.1.,0.398,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,0.848,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.1.,0.631,1,8
1-Jun,COUNTRY.1.,1.928,1,8
1-Jun,COUNTRY.10.,2.099,1,7
1-Jun,COUNTRY.1.,30.178,1,8
1-Jun,COUNTRY.1.,8.247,1,8
1-Jun,COUNTRY.1.,90.455,1,8
1-Jun,COUNTRY.1.,63.996,1,8
1-Jun,COUNTRY.1.,0,1,8
1-Jun,-1,5.712,-1,-1
1-Jun,COUNTRY.1.,7.386,1,8
1-Jun,COUNTRY.3.,121.491,1,8
1-Jun,COUNTRY.11.,95.667,1,8
1-Jun,COUNTRY.1.,0.088,1,8
1-Jun,-1,6.053,-1,-1
1-Jun,COUNTRY.1.,37.816,1,8
1-Jun,COUNTRY.1.,5.326,1,8
1-Jun,COUNTRY.2.,49.652,1,7
1-Jun,-1,10.687,-1,-1
1-Jun,COUNTRY.1.,5.77,1,8
1-Jun,COUNTRY.1.,38.485,1,8
1-Jun,COUNTRY.3.,124.698,1,8
1-Jun,COUNTRY.1.,31.731,1,8
1-Jun,COUNTRY.1.,23.076,1,8
1-Jun,-1,1.878,-1,-1
1-Jun,COUNTRY.7.,2.196,1,7
1-Jun,COUNTRY.9.,13.149,1,7
1-Jun,COUNTRY.11.,4.831,1,8
1-Jun,COUNTRY.1.,0.35,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.12.,0.718,1,7
1-Jun,COUNTRY.1.,25.719,1,8
1-Jun,COUNTRY.1.,46.851,1,8
1-Jun,COUNTRY.1.,0.117,1,8
1-Jun,COUNTRY.1.,0.032,1,8
1-Jun,COUNTRY.1.,35.263,1,8
1-Jun,COUNTRY.1.,0.465,1,8
1-Jun,COUNTRY.1.,3.277,1,8
1-Jun,COUNTRY.1.,0.026,1,8
1-Jun,-1,2.26,-1,-1
1-Jun,-1,22.257,-1,-1
1-Jun,-1,0.101,-1,-1
1-Jun,COUNTRY.1.,2.126,1,8
1-Jun,COUNTRY.1.,1.7,1,8
1-Jun,COUNTRY.1.,2.001,1,8
1-Jun,COUNTRY.1.,13.59,1,8
1-Jun,-1,6.313,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,-1,2.324,-1,-1
1-Jun,COUNTRY.3.,40.087,0,6
1-Jun,COUNTRY.1.,112.584,1,8
1-Jun,COUNTRY.1.,46.896,0,7
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,47.023,1,8
1-Jun,-1,1.806,-1,-1
1-Jun,-1,141.792,-1,-1
1-Jun,COUNTRY.2.,24.701,1,7
1-Jun,COUNTRY.1.,7.386,1,8
1-Jun,COUNTRY.1.,13.926,1,8
1-Jun,-1,9.115,-1,-1
1-Jun,COUNTRY.7.,3.549,1,7
1-Jun,-1,1.25,-1,-1
1-Jun,COUNTRY.1.,27.427,1,8
1-Jun,-1,3.468,-1,-1
1-Jun,COUNTRY.1.,81.257,1,8
1-Jun,COUNTRY.1.,3.901,1,8
1-Jun,-1,344.817,-1,-1
1-Jun,-1,3.969,-1,-1
1-Jun,COUNTRY.1.,10.718,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.3.,1.307,1,7
1-Jun,-1,0.419,-1,-1
1-Jun,COUNTRY.1.,9.534,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,1.89,1,8
1-Jun,-1,0,-1,-1
1-Jun,-1,49.571,-1,-1
1-Jun,COUNTRY.1.,0,1,8
1-Jun,-1,0.668,-1,-1
1-Jun,COUNTRY.1.,156.334,1,8
1-Jun,COUNTRY.1.,1.616,1,8
1-Jun,COUNTRY.1.,60.032,1,8
1-Jun,COUNTRY.3.,0.905,1,8
1-Jun,COUNTRY.1.,4.327,1,8
1-Jun,COUNTRY.1.,44.655,1,8
1-Jun,COUNTRY.13.,127.527,0,7
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.1.,0.315,1,8
1-Jun,COUNTRY.11.,0,1,8
1-Jun,COUNTRY.5.,0,1,7
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,7.821,1,8
1-Jun,-1,0.209,-1,-1
1-Jun,COUNTRY.5.,65.404,0,5
1-Jun,COUNTRY.1.,500.038,1,8
1-Jun,COUNTRY.14.,0,0,6
1-Jun,COUNTRY.1.,0.587,1,8
1-Jun,COUNTRY.1.,12.629,1,8
1-Jun,COUNTRY.1.,15.818,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,1.738,1,8
1-Jun,-1,7.36,-1,-1
1-Jun,COUNTRY.3.,24.09,0,7
1-Jun,COUNTRY.1.,0,1,8
1-Jun,COUNTRY.1.,1.863,1,8
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,4.32,1,8
1-Jun,COUNTRY.1.,1.221,1,8
1-Jun,COUNTRY.1.,14.946,1,8
1-Jun,COUNTRY.1.,15.192,1,8
1-Jun,-1,0,-1,-1
1-Jun,-1,7.983,-1,-1
1-Jun,COUNTRY.3.,0,1,8
1-Jun,COUNTRY.9.,160.981,1,7
1-Jun,COUNTRY.1.,0.088,1,8
1-Jun,COUNTRY.14.,2.045,1,6
1-Jun,COUNTRY.1.,8.636,1,8
1-Jun,COUNTRY.1.,2.102,1,8
1-Jun,COUNTRY.1.,8.754,1,8
1-Jun,COUNTRY.2.,38.654,1,7
1-Jun,COUNTRY.1.,0.184,1,8
1-Jun,COUNTRY.1.,17.407,1,8
1-Jun,COUNTRY.1.,3.025,1,8
1-Jun,COUNTRY.1.,22.58,1,8
1-Jun,-1,0,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,3.961,1,8
1-Jun,-1,0,-1,-1
1-Jun,-1,0,-1,-1
1-Jun,COUNTRY.1.,0.202,1,8
1-Jun,COUNTRY.1.,3.613,1,8
1-Jun,COUNTRY.1.,5.533,1,8
1-Jun,COUNTRY.10.,11.207,1,7
1-Jul,COUNTRY.1.,7.609,1,8
1-Jul,COUNTRY.8.,1.301,0,5
1-Jul,COUNTRY.9.,2.973,1,7
1-Jul,COUNTRY.1.,13.945,1,8
1-Jul,COUNTRY.1.,8.876,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,18.538,1,8
1-Jul,COUNTRY.10.,0.127,1,8
1-Jul,COUNTRY.1.,0.001,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.2.,2.267,1,7
1-Jul,COUNTRY.1.,18.418,1,8
1-Jul,-1,1.294,-1,-1
1-Jul,COUNTRY.5.,0.407,1,7
1-Jul,COUNTRY.1.,1.186,1,8
1-Jul,COUNTRY.1.,44.505,1,8
1-Jul,COUNTRY.1.,3.781,1,8
1-Jul,COUNTRY.13.,42.915,1,8
1-Jul,COUNTRY.1.,4.957,1,8
1-Jul,COUNTRY.1.,9.753,1,8
1-Jul,-1,3.918,-1,-1
1-Jul,-1,84.973,-1,-1
1-Jul,-1,0.229,-1,-1
1-Jul,COUNTRY.1.,5.95,1,8
1-Jul,COUNTRY.1.,3.465,1,8
1-Jul,COUNTRY.1.,42.216,1,8
1-Jul,COUNTRY.1.,1.119,1,8
1-Jul,COUNTRY.2.,52.862,1,7
1-Jul,-1,0.449,-1,-1
1-Jul,COUNTRY.1.,2.632,1,8
1-Jul,COUNTRY.1.,3.349,1,8
1-Jul,COUNTRY.1.,73.042,1,8
1-Jul,COUNTRY.10.,7.747,0,7
1-Jul,COUNTRY.1.,8.356,1,8
1-Jul,COUNTRY.13.,5.108,1,7
1-Jul,COUNTRY.1.,3.888,1,8
1-Jul,COUNTRY.1.,8.969,1,8
1-Jul,COUNTRY.1.,18.423,1,8
1-Jul,COUNTRY.1.,13.707,1,8
1-Jul,COUNTRY.1.,4.495,1,8
1-Jul,COUNTRY.1.,2.292,1,8
1-Jul,COUNTRY.1.,19.835,1,8
1-Jul,COUNTRY.1.,28.174,1,8
1-Jul,-1,18.588,-1,-1
1-Jul,COUNTRY.1.,2.104,1,8
1-Jul,-1,13.529,-1,-1
1-Jul,COUNTRY.1.,15.334,1,8
1-Jul,COUNTRY.1.,49.86,1,8
1-Jul,COUNTRY.1.,3.474,1,8
1-Jul,-1,68.8,-1,-1
1-Jul,COUNTRY.1.,0.2,1,8
1-Jul,COUNTRY.1.,1.991,1,8
1-Jul,-1,20.18,-1,-1
1-Jul,COUNTRY.3.,2.481,0,6
1-Jul,COUNTRY.1.,63.789,1,8
1-Jul,COUNTRY.1.,49.656,1,8
1-Jul,COUNTRY.1.,42.343,1,8
1-Jul,COUNTRY.1.,9.665,1,8
